operation,file_size(KB),record_size(KB),num_threads,memory_size,time(ms),throughput(KB/ms)
write,1024,32,4,32,0.076000,421.052632
write,1024,32,4,32,0.069000,463.768116
write,1024,32,4,32,0.061000,524.590164
write,1024,32,4,32,0.074000,432.432432
write,1024,32,4,32,0.068000,470.588235
write,1024,32,4,32,0.069000,463.768116
write,1024,32,4,32,0.072000,444.444444
write,1024,32,4,32,0.065000,492.307692
write,1024,32,4,32,0.065000,492.307692
write,1024,32,4,32,0.072000,444.444444
write,1024,32,4,32,0.070000,457.142857
write,1024,32,4,32,0.070000,457.142857
write,1024,32,4,32,0.067000,477.611940
write,1024,32,4,32,0.063000,507.936508
write,1024,32,4,32,0.070000,457.142857
write,1024,32,4,32,0.073000,438.356164
write,1024,32,4,32,0.068000,470.588235
write,1024,32,4,32,0.066000,484.848485
write,1024,32,4,32,0.067000,477.611940
write,1024,32,4,32,0.064000,500.000000
write,1024,32,4,32,0.069000,463.768116
write,1024,32,4,32,0.068000,470.588235
write,1024,32,4,32,0.066000,484.848485
write,1024,32,4,32,0.067000,477.611940
read,1024,32,4,32,0.044000,727.272727
read,1024,32,4,32,0.007000,4571.428571
read,1024,32,4,32,0.007000,4571.428571
read,1024,32,4,32,0.007000,4571.428571
read,1024,32,4,32,0.007000,4571.428571
read,1024,32,4,32,0.007000,4571.428571
read,1024,32,4,32,0.007000,4571.428571
read,1024,32,4,32,0.006000,5333.333333
read,1024,32,4,32,0.007000,4571.428571
read,1024,32,4,32,0.006000,5333.333333
read,1024,32,4,32,0.006000,5333.333333
read,1024,32,4,32,0.007000,4571.428571
read,1024,32,4,32,0.006000,5333.333333
read,1024,32,4,32,0.007000,4571.428571
read,1024,32,4,32,0.007000,4571.428571
read,1024,32,4,32,0.007000,4571.428571
read,1024,32,4,32,0.022000,1454.545455
read,1024,32,4,32,0.007000,4571.428571
read,1024,32,4,32,0.007000,4571.428571
read,1024,32,4,32,0.007000,4571.428571
read,1024,32,4,32,0.007000,4571.428571
read,1024,32,4,32,0.007000,4571.428571
read,1024,32,4,32,0.007000,4571.428571
read,1024,32,4,32,0.007000,4571.428571
read,1024,32,4,32,0.007000,4571.428571
read,1024,32,4,32,0.009000,3555.555556
read,1024,32,4,32,0.007000,4571.428571
read,1024,32,4,32,0.007000,4571.428571
read,1024,32,4,32,0.007000,4571.428571
read,1024,32,4,32,0.007000,4571.428571
read,1024,32,4,32,0.006000,5333.333333
read,1024,32,4,32,0.005000,6400.000000
write,1024,128,4,32,0.207000,618.357488
write,1024,128,4,32,0.140000,914.285714
write,1024,128,4,32,0.144000,888.888889
write,1024,128,4,32,0.128000,1000.000000
write,1024,128,4,32,0.136000,941.176471
write,1024,128,4,32,0.143000,895.104895
write,1024,128,4,32,0.134000,955.223881
write,1024,128,4,32,0.145000,882.758621
read,1024,128,4,32,0.042000,3047.619048
read,1024,128,4,32,0.018000,7111.111111
read,1024,128,4,32,0.016000,8000.000000
read,1024,128,4,32,0.016000,8000.000000
read,1024,128,4,32,0.017000,7529.411765
read,1024,128,4,32,0.016000,8000.000000
read,1024,128,4,32,0.016000,8000.000000
read,1024,128,4,32,0.013000,9846.153846
write,1024,512,4,32,0.498000,1028.112450
write,1024,512,4,32,0.468000,1094.017094
read,1024,512,4,32,0.082000,6243.902439
read,1024,512,4,32,0.056000,9142.857143
write,64,32,8,32,0.214000,149.532710
write,64,32,8,32,0.072000,444.444444
read,64,32,8,32,0.028000,1142.857143
read,64,32,8,32,0.017000,1882.352941
write,256,32,8,32,0.119000,268.907563
write,256,32,8,32,0.059000,542.372881
write,256,32,8,32,0.059000,542.372881
write,256,32,8,32,0.060000,533.333333
write,256,32,8,32,0.063000,507.936508
write,256,32,8,32,0.059000,542.372881
write,256,32,8,32,0.058000,551.724138
write,256,32,8,32,0.063000,507.936508
read,256,32,8,32,0.038000,842.105263
read,256,32,8,32,0.007000,4571.428571
read,256,32,8,32,0.006000,5333.333333
read,256,32,8,32,0.007000,4571.428571
read,256,32,8,32,0.006000,5333.333333
read,256,32,8,32,0.006000,5333.333333
read,256,32,8,32,0.006000,5333.333333
read,256,32,8,32,0.012000,2666.666667
write,256,128,8,32,0.182000,703.296703
write,256,128,8,32,0.122000,1049.180328
read,256,128,8,32,0.037000,3459.459459
read,256,128,8,32,0.020000,6400.000000
write,1024,32,8,32,0.132000,242.424242
write,1024,32,8,32,0.063000,507.936508
write,1024,32,8,32,0.060000,533.333333
write,1024,32,8,32,0.061000,524.590164
write,1024,32,8,32,0.060000,533.333333
write,1024,32,8,32,0.060000,533.333333
write,1024,32,8,32,0.060000,533.333333
write,1024,32,8,32,0.061000,524.590164
write,1024,32,8,32,0.069000,463.768116
write,1024,32,8,32,0.066000,484.848485
write,1024,32,8,32,0.062000,516.129032
write,1024,32,8,32,0.066000,484.848485
write,1024,32,8,32,0.064000,500.000000
write,1024,32,8,32,0.069000,463.768116
write,1024,32,8,32,0.065000,492.307692
write,1024,32,8,32,0.061000,524.590164
write,1024,32,8,32,0.061000,524.590164
write,1024,32,8,32,0.067000,477.611940
write,1024,32,8,32,0.062000,516.129032
write,1024,32,8,32,0.065000,492.307692
write,1024,32,8,32,0.065000,492.307692
write,1024,32,8,32,0.060000,533.333333
write,1024,32,8,32,0.065000,492.307692
write,1024,32,8,32,0.065000,492.307692
write,1024,32,8,32,0.068000,470.588235
write,1024,32,8,32,0.064000,500.000000
write,1024,32,8,32,0.065000,492.307692
write,1024,32,8,32,0.063000,507.936508
write,1024,32,8,32,0.065000,492.307692
write,1024,32,8,32,0.063000,507.936508
write,1024,32,8,32,0.068000,470.588235
write,1024,32,8,32,0.063000,507.936508
read,1024,32,8,32,0.042000,761.904762
read,1024,32,8,32,0.007000,4571.428571
read,1024,32,8,32,0.008000,4000.000000
read,1024,32,8,32,0.006000,5333.333333
read,1024,32,8,32,0.007000,4571.428571
read,1024,32,8,32,0.007000,4571.428571
read,1024,32,8,32,0.007000,4571.428571
read,1024,32,8,32,0.006000,5333.333333
read,1024,32,8,32,0.007000,4571.428571
read,1024,32,8,32,0.006000,5333.333333
read,1024,32,8,32,0.006000,5333.333333
read,1024,32,8,32,0.007000,4571.428571
read,1024,32,8,32,0.007000,4571.428571
read,1024,32,8,32,0.006000,5333.333333
read,1024,32,8,32,0.007000,4571.428571
read,1024,32,8,32,0.006000,5333.333333
read,1024,32,8,32,0.021000,1523.809524
read,1024,32,8,32,0.007000,4571.428571
read,1024,32,8,32,0.006000,5333.333333
read,1024,32,8,32,0.006000,5333.333333
read,1024,32,8,32,0.007000,4571.428571
read,1024,32,8,32,0.007000,4571.428571
read,1024,32,8,32,0.006000,5333.333333
read,1024,32,8,32,0.006000,5333.333333
read,1024,32,8,32,0.006000,5333.333333
read,1024,32,8,32,0.007000,4571.428571
read,1024,32,8,32,0.007000,4571.428571
read,1024,32,8,32,0.006000,5333.333333
read,1024,32,8,32,0.006000,5333.333333
read,1024,32,8,32,0.007000,4571.428571
read,1024,32,8,32,0.007000,4571.428571
read,1024,32,8,32,0.005000,6400.000000
write,1024,128,8,32,0.196000,653.061224
write,1024,128,8,32,0.129000,992.248062
write,1024,128,8,32,0.129000,992.248062
write,1024,128,8,32,0.132000,969.696970
write,1024,128,8,32,0.132000,969.696970
write,1024,128,8,32,0.134000,955.223881
write,1024,128,8,32,0.137000,934.306569
write,1024,128,8,32,0.133000,962.406015
read,1024,128,8,32,0.041000,3121.951220
read,1024,128,8,32,0.017000,7529.411765
read,1024,128,8,32,0.015000,8533.333333
read,1024,128,8,32,0.016000,8000.000000
read,1024,128,8,32,0.016000,8000.000000
read,1024,128,8,32,0.015000,8533.333333
read,1024,128,8,32,0.015000,8533.333333
read,1024,128,8,32,0.013000,9846.153846
write,1024,512,8,32,0.460000,1113.043478
write,1024,512,8,32,0.394000,1299.492386
read,1024,512,8,32,0.105000,4876.190476
read,1024,512,8,32,0.053000,9660.377358
write,64,32,16,32,0.237000,135.021097
write,64,32,16,32,0.079000,405.063291
read,64,32,16,32,0.033000,969.696970
read,64,32,16,32,0.017000,1882.352941
write,256,32,16,32,0.123000,260.162602
write,256,32,16,32,0.058000,551.724138
write,256,32,16,32,0.058000,551.724138
write,256,32,16,32,0.059000,542.372881
write,256,32,16,32,0.060000,533.333333
write,256,32,16,32,0.060000,533.333333
write,256,32,16,32,0.067000,477.611940
write,256,32,16,32,0.077000,415.584416
read,256,32,16,32,0.041000,780.487805
read,256,32,16,32,0.007000,4571.428571
read,256,32,16,32,0.007000,4571.428571
read,256,32,16,32,0.007000,4571.428571
read,256,32,16,32,0.006000,5333.333333
read,256,32,16,32,0.007000,4571.428571
read,256,32,16,32,0.006000,5333.333333
read,256,32,16,32,0.011000,2909.090909
write,256,128,16,32,0.156000,820.512821
write,256,128,16,32,0.106000,1207.547170
read,256,128,16,32,0.029000,4413.793103
read,256,128,16,32,0.018000,7111.111111
write,1024,32,16,32,0.107000,299.065421
write,1024,32,16,32,0.047000,680.851064
write,1024,32,16,32,0.045000,711.111111
write,1024,32,16,32,0.050000,640.000000
write,1024,32,16,32,0.045000,711.111111
write,1024,32,16,32,0.047000,680.851064
write,1024,32,16,32,0.047000,680.851064
write,1024,32,16,32,0.049000,653.061224
write,1024,32,16,32,0.050000,640.000000
write,1024,32,16,32,0.050000,640.000000
write,1024,32,16,32,0.047000,680.851064
write,1024,32,16,32,0.049000,653.061224
write,1024,32,16,32,0.048000,666.666667
write,1024,32,16,32,0.053000,603.773585
write,1024,32,16,32,0.049000,653.061224
write,1024,32,16,32,0.048000,666.666667
write,1024,32,16,32,0.048000,666.666667
write,1024,32,16,32,0.049000,653.061224
write,1024,32,16,32,0.049000,653.061224
write,1024,32,16,32,0.051000,627.450980
write,1024,32,16,32,0.055000,581.818182
write,1024,32,16,32,0.046000,695.652174
write,1024,32,16,32,0.050000,640.000000
write,1024,32,16,32,0.048000,666.666667
write,1024,32,16,32,0.051000,627.450980
write,1024,32,16,32,0.049000,653.061224
write,1024,32,16,32,0.050000,640.000000
write,1024,32,16,32,0.049000,653.061224
write,1024,32,16,32,0.051000,627.450980
write,1024,32,16,32,0.049000,653.061224
write,1024,32,16,32,0.048000,666.666667
write,1024,32,16,32,0.045000,711.111111
read,1024,32,16,32,0.034000,941.176471
read,1024,32,16,32,0.005000,6400.000000
read,1024,32,16,32,0.005000,6400.000000
read,1024,32,16,32,0.005000,6400.000000
read,1024,32,16,32,0.005000,6400.000000
read,1024,32,16,32,0.006000,5333.333333
read,1024,32,16,32,0.005000,6400.000000
read,1024,32,16,32,0.005000,6400.000000
read,1024,32,16,32,0.005000,6400.000000
read,1024,32,16,32,0.005000,6400.000000
read,1024,32,16,32,0.004000,8000.000000
read,1024,32,16,32,0.005000,6400.000000
read,1024,32,16,32,0.005000,6400.000000
read,1024,32,16,32,0.005000,6400.000000
read,1024,32,16,32,0.005000,6400.000000
read,1024,32,16,32,0.005000,6400.000000
read,1024,32,16,32,0.017000,1882.352941
read,1024,32,16,32,0.005000,6400.000000
read,1024,32,16,32,0.005000,6400.000000
read,1024,32,16,32,0.005000,6400.000000
read,1024,32,16,32,0.005000,6400.000000
read,1024,32,16,32,0.005000,6400.000000
read,1024,32,16,32,0.005000,6400.000000
read,1024,32,16,32,0.005000,6400.000000
read,1024,32,16,32,0.005000,6400.000000
read,1024,32,16,32,0.005000,6400.000000
read,1024,32,16,32,0.005000,6400.000000
read,1024,32,16,32,0.005000,6400.000000
read,1024,32,16,32,0.005000,6400.000000
read,1024,32,16,32,0.005000,6400.000000
read,1024,32,16,32,0.005000,6400.000000
read,1024,32,16,32,0.004000,8000.000000
write,1024,128,16,32,0.153000,836.601307
write,1024,128,16,32,0.103000,1242.718447
write,1024,128,16,32,0.109000,1174.311927
write,1024,128,16,32,0.109000,1174.311927
write,1024,128,16,32,0.108000,1185.185185
write,1024,128,16,32,0.106000,1207.547170
write,1024,128,16,32,0.109000,1174.311927
write,1024,128,16,32,0.108000,1185.185185
read,1024,128,16,32,0.031000,4129.032258
read,1024,128,16,32,0.012000,10666.666667
read,1024,128,16,32,0.011000,11636.363636
read,1024,128,16,32,0.012000,10666.666667
read,1024,128,16,32,0.013000,9846.153846
read,1024,128,16,32,0.011000,11636.363636
read,1024,128,16,32,0.011000,11636.363636
read,1024,128,16,32,0.010000,12800.000000
write,1024,512,16,32,0.384000,1333.333333
write,1024,512,16,32,0.345000,1484.057971
read,1024,512,16,32,0.062000,8258.064516
read,1024,512,16,32,0.042000,12190.476190
write,64,32,32,32,0.212000,150.943396
write,64,32,32,32,0.079000,405.063291
read,64,32,32,32,0.034000,941.176471
read,64,32,32,32,0.016000,2000.000000
write,256,32,32,32,0.133000,240.601504
write,256,32,32,32,0.062000,516.129032
write,256,32,32,32,0.064000,500.000000
write,256,32,32,32,0.063000,507.936508
write,256,32,32,32,0.062000,516.129032
write,256,32,32,32,0.060000,533.333333
write,256,32,32,32,0.064000,500.000000
write,256,32,32,32,0.065000,492.307692
read,256,32,32,32,0.044000,727.272727
read,256,32,32,32,0.008000,4000.000000
read,256,32,32,32,0.007000,4571.428571
read,256,32,32,32,0.007000,4571.428571
read,256,32,32,32,0.006000,5333.333333
read,256,32,32,32,0.007000,4571.428571
read,256,32,32,32,0.007000,4571.428571
read,256,32,32,32,0.012000,2666.666667
write,256,128,32,32,0.194000,659.793814
write,256,128,32,32,0.129000,992.248062
read,256,128,32,32,0.039000,3282.051282
read,256,128,32,32,0.022000,5818.181818
write,1024,32,32,32,0.168000,190.476190
write,1024,32,32,32,0.063000,507.936508
write,1024,32,32,32,0.063000,507.936508
write,1024,32,32,32,0.062000,516.129032
write,1024,32,32,32,0.063000,507.936508
write,1024,32,32,32,0.059000,542.372881
write,1024,32,32,32,0.065000,492.307692
write,1024,32,32,32,0.062000,516.129032
write,1024,32,32,32,0.075000,426.666667
write,1024,32,32,32,0.063000,507.936508
write,1024,32,32,32,0.061000,524.590164
write,1024,32,32,32,0.062000,516.129032
write,1024,32,32,32,0.063000,507.936508
write,1024,32,32,32,0.065000,492.307692
write,1024,32,32,32,0.063000,507.936508
write,1024,32,32,32,0.061000,524.590164
write,1024,32,32,32,0.059000,542.372881
write,1024,32,32,32,0.064000,500.000000
write,1024,32,32,32,0.065000,492.307692
write,1024,32,32,32,0.064000,500.000000
write,1024,32,32,32,0.063000,507.936508
write,1024,32,32,32,0.061000,524.590164
write,1024,32,32,32,0.064000,500.000000
write,1024,32,32,32,0.064000,500.000000
write,1024,32,32,32,0.064000,500.000000
write,1024,32,32,32,0.065000,492.307692
write,1024,32,32,32,0.060000,533.333333
write,1024,32,32,32,0.063000,507.936508
write,1024,32,32,32,0.063000,507.936508
write,1024,32,32,32,0.063000,507.936508
write,1024,32,32,32,0.064000,500.000000
write,1024,32,32,32,0.060000,533.333333
read,1024,32,32,32,0.048000,666.666667
read,1024,32,32,32,0.008000,4000.000000
read,1024,32,32,32,0.007000,4571.428571
read,1024,32,32,32,0.007000,4571.428571
read,1024,32,32,32,0.007000,4571.428571
read,1024,32,32,32,0.006000,5333.333333
read,1024,32,32,32,0.007000,4571.428571
read,1024,32,32,32,0.007000,4571.428571
read,1024,32,32,32,0.007000,4571.428571
read,1024,32,32,32,0.006000,5333.333333
read,1024,32,32,32,0.006000,5333.333333
read,1024,32,32,32,0.006000,5333.333333
read,1024,32,32,32,0.007000,4571.428571
read,1024,32,32,32,0.007000,4571.428571
read,1024,32,32,32,0.007000,4571.428571
read,1024,32,32,32,0.007000,4571.428571
read,1024,32,32,32,0.021000,1523.809524
read,1024,32,32,32,0.007000,4571.428571
read,1024,32,32,32,0.007000,4571.428571
read,1024,32,32,32,0.007000,4571.428571
read,1024,32,32,32,0.007000,4571.428571
read,1024,32,32,32,0.006000,5333.333333
read,1024,32,32,32,0.007000,4571.428571
read,1024,32,32,32,0.007000,4571.428571
read,1024,32,32,32,0.007000,4571.428571
read,1024,32,32,32,0.007000,4571.428571
read,1024,32,32,32,0.007000,4571.428571
read,1024,32,32,32,0.006000,5333.333333
read,1024,32,32,32,0.006000,5333.333333
read,1024,32,32,32,0.007000,4571.428571
read,1024,32,32,32,0.007000,4571.428571
read,1024,32,32,32,0.005000,6400.000000
write,1024,128,32,32,0.207000,618.357488
write,1024,128,32,32,0.135000,948.148148
write,1024,128,32,32,0.135000,948.148148
write,1024,128,32,32,0.132000,969.696970
write,1024,128,32,32,0.138000,927.536232
write,1024,128,32,32,0.141000,907.801418
write,1024,128,32,32,0.142000,901.408451
write,1024,128,32,32,0.138000,927.536232
read,1024,128,32,32,0.048000,2666.666667
read,1024,128,32,32,0.017000,7529.411765
read,1024,128,32,32,0.016000,8000.000000
read,1024,128,32,32,0.016000,8000.000000
read,1024,128,32,32,0.016000,8000.000000
read,1024,128,32,32,0.015000,8533.333333
read,1024,128,32,32,0.016000,8000.000000
read,1024,128,32,32,0.014000,9142.857143
write,1024,512,32,32,0.482000,1062.240664
write,1024,512,32,32,0.428000,1196.261682
read,1024,512,32,32,0.079000,6481.012658
read,1024,512,32,32,0.053000,9660.377358
write,64,32,64,32,0.182000,175.824176
write,64,32,64,32,0.071000,450.704225
read,64,32,64,32,0.034000,941.176471
read,64,32,64,32,0.018000,1777.777778
write,256,32,64,32,0.143000,223.776224
write,256,32,64,32,0.062000,516.129032
write,256,32,64,32,0.061000,524.590164
write,256,32,64,32,0.063000,507.936508
write,256,32,64,32,0.060000,533.333333
write,256,32,64,32,0.059000,542.372881
write,256,32,64,32,0.064000,500.000000
write,256,32,64,32,0.064000,500.000000
read,256,32,64,32,0.042000,761.904762
read,256,32,64,32,0.008000,4000.000000
read,256,32,64,32,0.007000,4571.428571
read,256,32,64,32,0.007000,4571.428571
read,256,32,64,32,0.007000,4571.428571
read,256,32,64,32,0.007000,4571.428571
read,256,32,64,32,0.006000,5333.333333
read,256,32,64,32,0.012000,2666.666667
write,256,128,64,32,0.207000,618.357488
write,256,128,64,32,0.133000,962.406015
read,256,128,64,32,0.039000,3282.051282
read,256,128,64,32,0.024000,5333.333333
write,1024,32,64,32,0.137000,233.576642
write,1024,32,64,32,0.061000,524.590164
write,1024,32,64,32,0.059000,542.372881
write,1024,32,64,32,0.059000,542.372881
write,1024,32,64,32,0.058000,551.724138
write,1024,32,64,32,0.058000,551.724138
write,1024,32,64,32,0.066000,484.848485
write,1024,32,64,32,0.071000,450.704225
write,1024,32,64,32,0.075000,426.666667
write,1024,32,64,32,0.067000,477.611940
write,1024,32,64,32,0.060000,533.333333
write,1024,32,64,32,0.062000,516.129032
write,1024,32,64,32,0.060000,533.333333
write,1024,32,64,32,0.061000,524.590164
write,1024,32,64,32,0.059000,542.372881
write,1024,32,64,32,0.060000,533.333333
write,1024,32,64,32,0.057000,561.403509
write,1024,32,64,32,0.063000,507.936508
write,1024,32,64,32,0.062000,516.129032
write,1024,32,64,32,0.063000,507.936508
write,1024,32,64,32,0.062000,516.129032
write,1024,32,64,32,0.058000,551.724138
write,1024,32,64,32,0.062000,516.129032
write,1024,32,64,32,0.060000,533.333333
write,1024,32,64,32,0.069000,463.768116
write,1024,32,64,32,0.062000,516.129032
write,1024,32,64,32,0.059000,542.372881
write,1024,32,64,32,0.062000,516.129032
write,1024,32,64,32,0.062000,516.129032
write,1024,32,64,32,0.061000,524.590164
write,1024,32,64,32,0.062000,516.129032
write,1024,32,64,32,0.057000,561.403509
read,1024,32,64,32,0.043000,744.186047
read,1024,32,64,32,0.008000,4000.000000
read,1024,32,64,32,0.007000,4571.428571
read,1024,32,64,32,0.007000,4571.428571
read,1024,32,64,32,0.007000,4571.428571
read,1024,32,64,32,0.007000,4571.428571
read,1024,32,64,32,0.007000,4571.428571
read,1024,32,64,32,0.006000,5333.333333
read,1024,32,64,32,0.006000,5333.333333
read,1024,32,64,32,0.007000,4571.428571
read,1024,32,64,32,0.007000,4571.428571
read,1024,32,64,32,0.007000,4571.428571
read,1024,32,64,32,0.007000,4571.428571
read,1024,32,64,32,0.007000,4571.428571
read,1024,32,64,32,0.006000,5333.333333
read,1024,32,64,32,0.007000,4571.428571
read,1024,32,64,32,0.021000,1523.809524
read,1024,32,64,32,0.006000,5333.333333
read,1024,32,64,32,0.007000,4571.428571
read,1024,32,64,32,0.006000,5333.333333
read,1024,32,64,32,0.006000,5333.333333
read,1024,32,64,32,0.006000,5333.333333
read,1024,32,64,32,0.006000,5333.333333
read,1024,32,64,32,0.006000,5333.333333
read,1024,32,64,32,0.006000,5333.333333
read,1024,32,64,32,0.007000,4571.428571
read,1024,32,64,32,0.007000,4571.428571
read,1024,32,64,32,0.007000,4571.428571
